"GND","100","99.9","99.5","99","98.5","98","97.5","97","95"
40.05,9.20859734189893e-14,9.20859734189893e-14,3.865895350685613e-11,1.5989764053567438e-9,1.1840675254851364e-8,7.888163977014049e-8,2.6547739173958304e-7,9.389348177118542e-7,0.000023012877033473903
39.949999999999996,9.385388454330428e-14,9.385388454330428e-14,3.9393830107233045e-11,1.6289943778272503e-9,1.2060733603822262e-8,8.032913404871009e-8,2.702992356459399e-7,9.557694060088117e-7,0.0000234062857230427
39.849999999999994,9.566019987874395e-14,9.566019987874395e-14,4.014451210887157e-11,1.6596498841932114e-9,1.2285418269361462e-8,8.180666978520463e-8,2.7522011513150413e-7,9.72945232200671e-7,0.000023807288225759937
39.75,9.750585110749572e-14,9.750585110749572e-14,4.091137912575036e-11,1.690958043551622e-9,1.2514837840480692e-8,8.331494296970521e-8,2.8024230044694245e-7,9.904700143246897e-7,0.000024216047880097714
39.65,9.939179488965675e-14,9.939179488965675e-14,4.169482084703207e-11,1.722934371165168e-9,1.2749103722084338e-8,8.485466740325086e-8,2.8536811931835683e-7,1.0083516631562308e-6,0.000024632731898033276
39.55,1.0131901359687971e-13,1.0131901359687971e-13,4.2495237330004577e-11,1.7555947898331982e-9,1.2988330214946554e-8,8.642657519696539e-8,2.905999585404122e-7,1.0265982874770406e-6,0.000025057511465440226
39.449999999999996,1.0328851606945477e-13,1.0328851606945477e-13,4.331303930231268e-11,1.7889556416176156e-9,1.3232634598158368e-8,8.803141728639071e-8,2.959402656174664e-7,1.0452181995000044e-6,0.000025490561845299236
39.349999999999994,1.0530133839764018e-13,1.0530133839764018e-13,4.4148648473632574e-11,1.8230336999356958e-9,1.348213721412726e-8,8.966996396152779e-8,3.013915504542581e-7,1.0642199204557725e-6,0.00002593206248381862
39.25,1.0735854472807862e-13,1.0735854472807862e-13,4.50024978575304e-11,1.8578461820322032e-9,1.3736961556214488e-8,9.134300541310249e-8,3.069563870977713e-7,1.0836121863442141e-6,0.00002638219711955267
39.15,1.0946122809617037e-13,1.0946122809617037e-13,4.587503210329417e-11,1.893410761843669e-9,1.3997234359098546e-8,9.305135229559286e-8,3.1263741553196016e-7,1.1034039538615834e-6,0.000026841153895603295
39.05,1.1161051128530819e-13,1.1161051128530819e-13,4.6766707838505364e-11,1.9297455832681935e-9,1.4263085691956682e-8,9.479583630757442e-8,3.1843734352704093e-7,1.1236044065017197e-6,0.00002730912547500759
38.949999999999996,1.1380754771390775e-13,1.1380754771390775e-13,4.7677994022550704e-11,1.966869273854549e-9,1.4534649054559241e-8,9.657731078995859e-8,3.243589485451733e-7,1.1442229608423803e-6,0.00002778630915940256
38.849999999999994,1.1605352235132326e-13,1.1605352235132326e-13,4.86093723114818e-11,2.0048009589249304e-9,1.481206147637529e-8,9.839665134272086e-8,3.304050797043802e-7,1.165269273020537e-6,0.00002827290701106935
38.75,1.1834965266286948e-13,1.1834965266286948e-13,4.956133743461554e-11,2.0435602761461795e-9,1.509546361879147e-8,1.0025475646073428e-7,3.3657865980260064e-7,1.1867532454031484e-6,0.000028769125978460406
38.65,1.206971895873269e-13,1.206971895873269e-13,5.0534397583284746e-11,2.0831673905649016e-9,1.53849998805499e-8,1.0215254818935094e-7,3.428826874039138e-7,1.2086850334597949e-6,0.00002927517802531833
38.55,1.230974185441728e-13,1.230974185441728e-13,5.152907481216167e-11,2.123643010122406e-9,1.568081850651441e-8,1.0409097280039056e-7,3.4932023898895906e-7,1.231075052843726e-6,0.00002979128026349438
38.449999999999996,1.2555166047547152e-13,1.2555166047547152e-13,5.2545905453595065e-11,2.165008401666052e-9,1.598307169987902e-8,1.0607100148922584e-7,3.558944711716936e-7,1.2539339866882105e-6,0.000030317655089582526
38.349999999999994,1.2806127292133436e-13,1.2806127292133436e-13,5.3585440545416165e-11,2.207285407474162e-9,1.629191573793614e-8,1.0809363109367415e-7,3.626086229847161e-7,1.2772727931252219e-6,0.0000308545303228922
38.25,1.3062765113090872e-13,1.3062765113090872e-13,5.4648246272686864e-11,2.2504964623122655e-9,1.660751109152656e-8,1.101598848354321e-7,3.6946601823542687e-7,1.301102713033764e-6,0.00003140213936304794
38.15,1.3325222921005294e-13,1.3325222921005294e-13,5.573490442388236e-11,2.294664611039229e-9,1.693002254829794e-8,1.1227081308481939e-7,3.7647006793540264e-7,1.3254352780254147e-6,0.000031960721312842625
38.05,1.359364813070062e-13,1.359364813070062e-13,5.6846012862016543e-11,2.3398135267823264e-9,1.725961933990289e-8,1.144274941496211e-7,3.836242728054509e-7,1.3502823186750101e-6,0.00003253052115730594
37.949999999999996,1.3868192283741451e-13,1.3868192283741451e-13,5.798218601124055e-11,2.385967529701212e-9,1.759647527327269e-8,1.1663103508884984e-7,3.9093222585887917e-7,1.375655973004461e-6,0.00003311178990829277
37.849999999999994,1.4149011175012233e-13,1.4149011175012233e-13,5.914405535946285e-11,2.4331516063613553e-9,1.794076886610792e-8,1.1888257255227873e-7,3.9839761506563187e-7,1.4015686952281844e-6,0.00003370478476922775
37.75,1.4436264983520054e-13,1.4436264983520054e-13,6.033226997756252e-11,2.481391429738402e-9,1.8292683486732414e-8,1.2118327364662738e-7,4.060242261000048e-7,1.4280332647688998e-6,0.000034309769301984285
37.65,1.4730118407573118e-13,1.4730118407573118e-13,6.154749705578642e-11,2.530713379875605e-9,1.865240749846226e-8,1.235343368293145e-7,4.138159451748076e-7,1.4550627955527357e-6,0.000034927013598643126
37.55,1.503074080449311e-13,1.503074080449311e-13,6.279042245794556e-11,2.581144565217406e-9,1.9020134408647426e-8,1.259369928307241e-7,4.217767619648737e-7,1.482670745593048e-6,0.000035556794458281506
37.449999999999996,1.5338306335026266e-13,1.5338306335026266e-13,6.406175129404978e-11,2.6327128446430863e-9,1.939606302254957e-8,1.2839250560597108e-7,4.2991077262298745e-7,1.5108709268725682e-6,0.00003619939556895377
37.349999999999994,1.5652994112623415e-13,1.5652994112623415e-13,6.53622085120432e-11,2.6854468502253222e-9,1.9780397602225496e-8,1.309021733171832e-7,4.382221828913645e-7,1.53967751553404e-6,0.00003685510769502812
37.25,1.597498835776714e-13,1.597498835776714e-13,6.669253950932996e-11,2.739376010739425e-9,2.0173348030592524e-8,1.3346732934735835e-7,4.467153113119766e-7,1.569105062389602e-6,0.000037524228870047055
37.15,1.6304478557529977e-13,1.6304478557529977e-13,6.805351076480488e-11,2.794530575950022e-9,2.0575129980858e-8,1.3608934334689276e-7,4.553945925391098e-7,1.599168503759746e-6,0.00003820706459529002
37.05,1.6641659630555548e-13,1.6641659630555548e-13,6.944591049213248e-11,2.850941641702953e-9,2.0985965091502798e-8,1.3876962231391753e-7,4.64264580757639e-7,1.6298831726530086e-6,0.000038903928044216714
36.949999999999996,1.6986732097662032e-13,1.6986732097662032e-13,7.087054931504803e-11,2.9086411758513103e-9,2.1406081147015627e-8,1.4150961170962577e-7,4.7332995321071163e-7,1.66126481029801e-6,0.000039615140272981266
36.849999999999994,1.733990225827501e-13,1.733990225827501e-13,7.232826096613476e-11,2.9676620450454945e-9,2.1835712264582155e-8,1.4431079660981206e-7,4.825955138406117e-7,1.6933295780397272e-6,0.000040341030437211235
36.75,1.7701382372904995e-13,1.7701382372904995e-13,7.381990300599643e-11,3.0280380424185047e-9,2.2275099086941342e-8,1.4717470289389692e-7,4.920661970466867e-7,1.726094069612511e-6,0.0000410819360152503
36.65,1.807139085189392e-13,1.807139085189392e-13,7.534635757346754e-11,3.089803916198779e-9,2.2724488981629062e-8,1.501028984727558e-7,5.017470715644761e-7,1.7595753238027206e-6,0.00004183820303807624
36.55,1.8450152450662596e-13,1.8450152450662596e-13,7.69085321547476e-11,3.1529953992841053e-9,2.318413624683732e-8,1.5309699455671528e-7,5.116433444701813e-7,1.7937908375142885e-6,0.000042610186326104136
36.449999999999996,1.88378984717023e-13,1.88378984717023e-13,7.85073603821409e-11,3.2176492398116033e-9,2.3654302324127002e-8,1.5615864696514412e-7,5.217603653149302e-7,1.8287585792511096e-6,0.00004339824973310046
